commentId,text,date
939716804,家里说喜欢喝泸州老窖那我就买点股票赚钱了买酒给家里人喝[鼓掌],06-18 18:00
939716804,家里说喜欢喝泸州老窖那我就买点股票赚钱了买酒给家里人喝[鼓掌],06-18 16:48
939716804,家里说喜欢喝泸州老窖那我就买点股票赚钱了买酒给家里人喝[鼓掌],06-18 16:24
618023371,研报｜白酒行业——泸州老窖和洋河股份成本分析,06-18 16:18
939695325,拿了这么多天了还亏3个点，今天全部割掉，往后眼不见心不烦。,06-18 16:14
939689240,果断买入,06-18 15:46
939687821,今天价格89.89告诉投资者，别走别走！不知都看明白了没有[赞],06-18 15:41
939675808,这垃圾也就是90内的命，一上90，上方的资金拼命跑……,06-18 15:05
939671295,前两天谁说他跟五粮液的站出来！,06-18 14:57
939671075,完了，这股要跌倒84,06-18 14:57
939669138,明天大涨,06-18 14:53
939669138,明天大涨,06-18 14:49
939660573,和五粮液比差太多了。,06-18 14:42
939654333,五粮液，贵州茅台在抢权了，且在快速拉升，泸州老窖何时爆发？,06-18 14:33
939650936,等待冲上120[鼓掌],06-18 14:28
939649767,果断买入,06-18 14:27
939647422,岳云鹏特喜欢喝泸州老窖特曲，现在更有钱了，会消费升级喝国窖1573吗？一个农村出,06-18 14:23
939646746,不温不火，这是闹那样？,06-18 14:22
939645233,其实买卖股票没那么难，就如泸州老窖来说吧，当你97买进的时候，在上周四就是11号,06-18 14:19
939639121,极品,06-18 14:10
939639492,令人作呕,06-18 14:10
939639377,绿了,06-18 14:10
939636115,短线来玩白酒也真是人才！,06-18 14:05
939630253,今天只能89.89收盘了，明天再抽筋！,06-18 13:57
939615085,茅台向上你向下,06-18 13:35
939615077,茅台向上你向下,06-18 13:35
939603665,一个星期泸州老窖资金净流出！,06-18 13:15
939599840,垃圾股求跌停，垃圾,06-18 13:08
939598102,能不能像个男人,06-18 13:05
939593388,五粮液真厉害,06-18 12:43
939586157,五粮液吧的浙江奔驰赚1000万，泸州老窖吧的，我还不知道谁是大款，请冒头让我认识,06-18 12:08
939585701,老窖上升走势没坏，上方套牢盘少，配合近期6.18消费提升，肯定还能涨[买入][买,06-18 12:05
939584733,下午开始建仓小酒哈，这个公司你品，你仔细的品[牛][牛][牛],06-18 12:00
939583470,五粮液，泸州老窖，茅台，只要是前几年买的都大赚。寻找自己的盈利模式，有大震荡就有,06-18 11:55
939582419,明天至少涨两个点,06-18 11:51
939582039,泸州老窖自上周高点调整到目前，调整已很充分，短线获利盘已经出干净。90元以下正是,06-18 11:50
141458902,【致同提示】主板、创业板、科创板IPO业务审核问答差异比较,06-18 11:41
141387812,最新出炉！A股IPO中介机构真实收费水平,06-18 11:41
939574687,割肉了。,06-18 11:29
939572138,一个多月前五粮液130多，上160有人嘲笑，现在打脸，泸州上120没问题，只是循,06-18 11:26
939569703,加仓干，集团老总马上上任了，销售管理的精英，会把1573拉上128的位置。,06-18 11:22
939560964,走了，芦州老窖你慢慢玩，我就不陪你了。,06-18 11:09
939558524,韭菜胡豆 豌豆包谷 请进来跪拜我 做T的高手就是我  哈哈,06-18 11:06
939551983,尊贵的阁下们，我的本96，自认为太高了，等85以下再补，大伙儿的本是多少？96还,06-18 10:57
939550989,上攻无力，暴跌无疑,06-18 10:55
939549029,618终极战，消费活力被激发！,06-18 10:53
939544097,哈哈再跌五点,06-18 10:47
939539822,这几天出了10多个亿主力早跑了,06-18 10:42
939537979,泸州惨叫,06-18 10:40
939535982,你就是个假酒,06-18 10:37
939533682,看你下半年的表现了,06-18 10:35
939529337,啥时候冲个100让他们看看,06-18 10:29
939526089,加仓,06-18 10:26
939523599,这几天分岐太大了，是好事。有快调整结束的味道。请耐心吧。,06-18 10:23
939523852,五粮液 泸州老窖 不做死多不做死空 做滑头 爽歪歪！ 哈哈哈,06-18 10:23
939517977,泸州老窖昨89买 今90卖 又88.94买回就更加爽了 哈哈哈,06-18 10:16
939515874,垃圾股，大家下次谨慎炒，小心韭菜,06-18 10:14
939515706,我去[微笑],06-18 10:14
939513096,四川泥石流严重影响了泸窖的酒体浑浊不净，上周就通知大家清仓,06-18 10:11
939512607,挂着等死,06-18 10:10
939509344,泸州地窖才名副其实,06-18 10:07
939509344,泸州地窖才名副其实,06-18 10:07
939507209,主力是咋种,06-18 10:04
939506004,今年涨幅就3个点，呵呵^_^,06-18 10:04
939505974,你还是酒吗[为什么],06-18 10:03
939504779,让大家见识一下什么是垃圾王,06-18 10:02
939503416,上95买一箱1573庆祝。,06-18 10:01
939503484,说你是都侮辱了。。。。,06-18 10:01
939503384,泸州老窖是有雷吗？,06-18 10:01
939502989,昨天88.80入的500股，今天90.20出掉，挂87.30入手600股，希望给,06-18 10:00
939502476,五粮涨不跟五粮跌必超跌，今再创新低,06-18 10:00
939501925,垃圾，看错了你,06-18 09:59
939500909,等75,06-18 09:58
939500204,顿珠，到底走不走,06-18 09:57
939497254,美三大期指大跌 抛出五粮液 泸州老窖 爽 哈哈哈,06-18 09:54
939495192,快都抛了这个垃圾买舍得吧，内部都乱成狗了不跌到70不会止跌的,06-18 09:52
939494745,狂卖,06-18 09:52
939492962,天天都是这样要死不活的,06-18 09:50
939491503,垃圾,06-18 09:48
939489303,qnmd，换股了，涨起来又是倒数前三，跌起来每次前三,06-18 09:46
939488939,泸州老窖：昨天89买 今日90元卖出 爽,06-18 09:45
939487512,比五粮液差远了,06-18 09:44
939487206,今天再怂就看不下去了,06-18 09:44
939480328,现在进场持有不划算，80—100的区间行情，上下行情几乎各占一半。下调到85左右,06-18 09:36
939480265,垃圾票,06-18 09:36
939479682,也是服了，天天开门高一下，就往下出溜,06-18 09:35
939479135,今天见证你这个垃圾又是怎么创新低的！,06-18 09:34
939476893,618，今天大卖～,06-18 09:31
939466652,泸州老窖(000568)融资融券信息(06-17),06-18 09:05
939463101,今天回到95元，今晚开二瓶1573,06-18 08:47
939462942,$泸州老窖(SZ000568)$产能应该是受限比较大，今天618都没货。,06-18 08:47
939462862,泸州老窖：融资余额14.27亿元，创近一年新高（06-17）,06-18 08:46
939452229,今天不涨就卖了。。。哎！！,06-18 07:33
939430132,6月15日，易方达旗下知名基金经理张坤新产品易方达优质企业三年持有开始发行。有渠,06-18 00:01
940267605,高端国窖稳健增长，特曲提价优化成长空间,06-18 00:00
939422699,明天跌破85,06-17 22:53
939420067,出货了出货了,06-17 22:35
939417666,明天去到95，我在618支持你,06-17 22:21
939417320,下半年看老泸表演。,06-17 22:18
939415197,明天可以开抢了，美股已经告诉自己了，又是泸州老窖领跑白酒,06-17 22:06
939414635,65接盘,06-17 22:02
939414635,65接盘,06-17 21:27
939403597,泸州老窖短期行情走势不如低价酒舍得酒业,06-17 21:03
939403597,泸州老窖短期行情走势不如低价酒舍得酒业,06-17 20:47
939400070,我的行业配置（6月15贴）,06-17 20:43
939397224,昏睡百年，老窖还不醒！,06-17 20:26
939380358,到97了没卖等第二天100，你看看这几天,06-17 18:38
939380104,明天怎么走？,06-17 18:36
939377670,有趣，空头把集团董事长离职的事情反复嚼，哈哈哈，流水席而已，旧人不走新人怎么进来,06-17 18:20
939373527,今天又是跷跷板行情,06-17 17:55
939364697,老窖开始走向115的位置，这几天的杀跌是基金所谓，但是外资在加仓，2个月内目标到,06-17 17:08
939361439,让我对一次,06-17 16:52
939358629,大牌还是茅五泸！,06-17 16:39
939358050,[图片],06-17 16:35
939352867,别跟我谈市值，国窖的市值最低也要在3000亿,06-17 16:12
939343053,机构一时半会，也清不完，来回做T，但是手慢挨套,06-17 15:33
939341703,明天老窖怎么走,06-17 15:29
939338324,垃圾中的战斗机！,06-17 15:17
939338288,咋感觉像在做双头,06-17 15:17
939334842,明天破29日线，彻底破了你们的一百梦，一个个都在做梦，不看市值的,06-17 15:08
939328487,酒的股价决定公司管理运营，业绩,06-17 14:57
939328493,酒的股价决定公司管理运营，业绩,06-17 14:56
939327588,股价决定公司管理运莹,06-17 14:55
939321873,我天天喝泸州老窖特曲，口感超茅台，五粮液。所以我坚决持有泸州老窖。爱它，你才会喜,06-17 14:47
939318415,垃圾，正宗垃圾,06-17 14:42
939307583,买入了,06-17 14:26
939304460,20日线附近是加仓或者买入的时候,06-17 14:22
939304139,大盘马上翻红，全仓抄底买入拉升！[胜利][赚大了][赞][财力][买入][满仓],06-17 14:22
939302473,突破90吧，回本,06-17 14:19
939300790,你想挣白酒的钱。最少拿20天以上。才行。超短线的人不要在这里叽叽。。,06-17 14:16
939299289,还好半仓抄底的是五粮液，这个烂泥,06-17 14:14
939297597,之前那些叫看到100的还不动手买？,06-17 14:11
939294915,昨天没卖今天拉稀了啥嘛这是[好困惑],06-17 14:07
939294457,收盘88.88,06-17 14:06
939293871,从高点到现在跌了12%；哎，手贱，买到这个！,06-17 14:05
939287235,老窖确实不怎么给力，不过长期看好，这股也不适合断线,06-17 13:55
939286247,有种你继续跌孙子,06-17 13:54
939281576,此股废了！,06-17 13:47
939277606,每天鸡狗互倒，哪里还有韭菜参与啊！,06-17 13:40
939276003,昨天喝完酒，今天就吃药，明天就到医院了，医疗的要涨了,06-17 13:37
939275800,等分红,06-17 13:37
939273785,最低就在88.5附近了。要大涨，新官上任三把火，到110附近。等几天,06-17 13:34
939268053,你最垃圾股，汾酒超你太多了！,06-17 13:25
939266275,下来再说，,06-17 13:22
939262721,88.25埋单等你，有缘相见，无缘就算了,06-17 13:17
939260867,涨的最少，跌的最多，汾酒都130多了，这80多，还拼命跌。,06-17 13:14
939260620,瓜皮,06-17 13:13
939260314,欲哭无泪,06-17 13:13
939260019,70见,06-17 13:12
939258460,见证,06-17 13:10
939256267,向着80去了，白酒已经到了顶点了！,06-17 13:05
939254627,不涨到92就回家吃奶吧别喝酒了,06-17 13:01
939254630,不涨到92就回家吃奶吧别喝酒了,06-17 13:01
939248159,跌到20日均线，该反弹了吗。？？,06-17 12:26
939245712,不知是消息是否属实,06-17 12:14
939245712,不知是消息是否属实,06-17 12:05
939239642,泸州老窖是跟五粮液走的,06-17 11:47
939235078,没持有茅五泸5年以上的 没资格和我谈白酒！,06-17 11:33
939232467,国外的股市不是4小时交易的,06-17 11:29
939232086,老窖能涨都是散户在拉，主力在跑，真的犀利,06-17 11:28
939231305,发改委释放一波利好：积极推进家电、汽车等更新置换,06-17 11:26
939229646,茅台才是王者！,06-17 11:24
939228473,垃圾，又要垫底,06-17 11:22
939227856,跌到87，我接盘,06-17 11:21
939227761,骂不动了，你们继续。我等着他跌回69,06-17 11:21
939226695,换个思维，同类 茅 五，一直是上升的。白酒升值空间在A股类是最有长线价值的。看好小泸同志,06-17 11:19
939226407,唱空泸州老窖的孙子 有本事别在89元左右买入,06-17 11:19
939222449,没出息已清仓,06-17 11:13
939218761,大威天龙世尊地藏般若诸佛般若巴嘛空,06-17 11:07
939213990,我当医生5年 不要怕 五粮液 泸州老窖又到大量买入时！疫情可控 别怕,06-17 10:59
939212428,跌越多越好，[想一下][想一下]老加仓，就不信不升，等得起，反正有整个白酒大集团,06-17 10:57
939211078,新人哭 旧人笑 五粮液 泸州老窖又到买入时！,06-17 10:55
939209836,20日均线就是底，进入下一阶段拉升期！,06-17 10:53
939208500,机会在加速下跌中出现。,06-17 10:52
939208053,剩的几千块 把泸州老窖的儿子也买了  哈哈哈,06-17 10:51
939208032,下午会拉上去吗,06-17 10:51
939205309,这货要干啥？,06-17 10:48
939205305,惨叫一声，亏7个点了[兴奋][兴奋],06-17 10:48
939203965,可以走了，发筹码集中的信息就是套你们的，下午破20日线后，又是漫长的调整,06-17 10:46
939203965,可以走了，发筹码集中的信息就是套你们的，下午破20日线后，又是漫长的调整,06-17 10:41
939199551,以后再买大品牌白酒股，先买贵州茅台五粮液山西汾酒什么的，等这些白酒股屡创历史新高,06-17 10:40
939197245,奥力给,06-17 10:37
939194421,89吃回昨天92卖的半仓,06-17 10:34
939194012,快跌不动了，量能明显不足，反转即将到来。,06-17 10:34
939193753,每次都是你跌的这么狠[好困惑]一买就跌,06-17 10:34
939192454,这个位置差不多了,06-17 10:32
939191609,昨天脑子一热就进来了！！,06-17 10:31
939189149,咋地了 爷爷我89元全仓买入泸州老窖  哈哈哈 无比爽,06-17 10:28
939188445,赶紧跌破70，求你了[怒],06-17 10:27
939183660,泸州老窖阴跌，,06-17 10:22
939176558,来来来 四季发财89元买入泸州老窖 请来套我  哈哈哈,06-17 10:13
939175515,不调整到位。是不会拉的。,06-17 10:12
939173264,老窖是好酒，把俺喝醉了[大笑][大笑][大笑],06-17 10:09
939172182,这个公司正式开始生产扯几吧蛋酒,06-17 10:08
939171445,这已经成为了最令人失望的白酒股，跌了根本看不到希望会涨那种，万千股民已经对它完全,06-17 10:07
939171186,啥情况，涨的慢跌的快，本月能上100吗？,06-17 10:07
939170492,垃圾桶,06-17 10:06
939170683,跌破20日均线了有点危险,06-17 10:06
939170634,老窖老了么？,06-17 10:06
939168422,我割了，怕你了！,06-17 10:04
939166703,垃圾一个，眼瞎看到你,06-17 10:02
939166516,下补缺口一泻千里70见吧，都撤吧让狗庄自己玩吧,06-17 10:01
939165648,天天倒数第一，你！牛逼,06-17 10:01
939165720,今天这垃圾又要跌至少4%，请各位验证。,06-17 10:00
939165473,我昨天把合盛硅业卖了买它，我想酒鬼酒涨了它泸州老窖也涨大涨了吧，没想到啊,06-17 10:00
939165570,TMD一大早就奔占第一名去了!,06-17 10:00
939164506,你咋不死呢买你眼瞎,06-17 09:59
939162761,好,06-17 09:58
939162309,快点跌，跌透了就好了[摊手][摊手][摊手][摊手][摊手][摊手],06-17 09:57
939157353,前几天我说套人，有人还骂我,06-17 09:52
939156069,老窖要开始套人了，我都说了97买的，至少半年别想着解套了,06-17 09:50
939154313,中报有雷吧，,06-17 09:49
939152247,今天至少又要大跌4%，请各位验证。,06-17 09:46
939152189,和3月16日走势一样，跌跌跌，等除权后看情况再接吧,06-17 09:46
939151109,老窖今天目标价85[兴奋],06-17 09:45
939149577,滚！,06-17 09:43
939149285,跟着你爸爸五粮液跌，跟着你爷爷茅台跌，跟着你酒鬼酒哥哥跌，三者其一跌，你必跌，但,06-17 09:43
939148898,这货有打压单,06-17 09:43
939148377,看样子中报不行啊，泸州老窖有问题啦！,06-17 09:42
939142797,眼瞎买的你，,06-17 09:35
939141832,垃圾,06-17 09:34
939140587,垃圾一个,06-17 09:32
939138362,【京东】泸州老窖618狂欢，会唱歌的小酒整箱买一送一，50券叠加用，会员返10倍,06-17 09:28
939136284,7月份出来,06-17 09:24
939130526,泸州老窖(000568)融资融券信息(06-16),06-17 09:05
939127220,对于不同投资者，核心资产的定义是不一样的。比如买中国的消费股，买美国的科技股，也,06-17 08:49
939126690,泸州老窖：融资净买入9513.95万元，两市排名第15（06-16）,06-17 08:47
939121974,都是酒，你就怎么趴着呢[大笑],06-17 08:12
939121974,都是酒，你就怎么趴着呢[大笑],06-17 08:04
939118261,泸州老窖股东户数下降9.82%，户均持股154.61万元,06-17 07:46
939115486,一个好的企业和换领导没有关联,06-17 07:26
939115486,一个好的企业和换领导没有关联,06-17 07:01
939103913,泸州老窖最新筹码趋于集中,06-17 04:01
939095280,国企 谁来管都一样,06-17 00:20
939093185,从老三到老七了，还不换人？就怕换了人，从老七到退市了,06-16 23:55
939075646,窖池和窖泥还在，金厍就在,06-16 22:00
939074156,曾经的十万块，能买茅五泸洋的肉越来越少了，快吃不上了，才牛市初期啊。,06-16 21:52
939068564,郎酒冲刺IPO 白酒业第一富豪现身,06-16 21:25
939061888,真晦气  早不走人,06-16 20:50
939061648,我一百股亏了6个点了，买了就没涨过[哭],06-16 20:49
939057339,白酒新龙头酒鬼酒！拳打毛胎，脚踢无良！7月份必超老叫！,06-16 20:24
939055242,该涨不涨必大跌，该跌不跌必大涨！,06-16 20:10
939050426,我都全仓了，还没有达到人均的持股量[好困惑],06-16 19:42
939050426,我都全仓了，还没有达到人均的持股量[好困惑],06-16 19:08
939050426,我都全仓了，还没有达到人均的持股量[好困惑],06-16 18:30
939038714,这么多散户看好，涨个鸭子毛,06-16 18:22
939027555,酒是好酒，就是不长,06-16 17:20
939027555,酒是好酒，就是不长,06-16 17:01
939021660,今天有追隨張良的大戶出逃啦！新的大户进來至少吃了一个多亿吧？,06-16 16:50
939018329,[哭]为什么一点也不涨，谁来告诉我[哭][哭][哭][哭][哭][哭],06-16 16:33
939017595,87上车，请继续跌！,06-16 16:30
939017316,明天肯定要大涨了,06-16 16:29
939009868,第三次买你了，逢高必泄。涨起来没有酒鬼酒的妖性，也没有顺鑫农业的韧性。跌起来比谁,06-16 15:50
939009316,要大跌了,06-16 15:48
939003331,18家白9，你们居然排名17和18，好意思吗,06-16 15:26
939003215,酒鬼酒都涨停了，你还在平盘,06-16 15:26
939001475,哈哈！买炉灰渣的股票很爽吧……,06-16 15:20
939000687,今天开始建仓了  跟上的 吃肉喝汤了 各位,06-16 15:18
939000981,618买一件特曲，先喝喝，对比一下,06-16 15:18
938998469,看来不是洗盘是要大跌了，能走就走吧@鸡狗 @朱莉 @狗庄,06-16 15:10
938997719,明天再跌，调仓换股，当然是从其它仓位换过来补这边了,06-16 15:09
938991959,尾盘真好看，明天踩一下20日线没有抛压盘该表演了！,06-16 14:58
938992067,你确定你是白酒？,06-16 14:57
938990635,泸州老窖,06-16 14:56
938990733,传张良辞任泸州老窖集团董事长  将履新川发展,06-16 14:56
938989360,把吃奶的劲拿出来压盘 好笑 哈哈,06-16 14:53
938988094,客服恐惧，坚定持有，勇敢前行，送给有缘人。,06-16 14:51
938988021,大单吃掉90，45,06-16 14:51
938986685,90.40换手成功 泸州老窖明日大涨 哈哈哈,06-16 14:50
938986983,又拿冠军啊,06-16 14:49
938985681,一上午涨一分，下午涨两分[为什么][为什么],06-16 14:48
938982946,板块倒数第一，真优秀啊。大哥,06-16 14:44
938982486,依附老总的老鼠仓出逃，但相信新成立的基金不会错失良机！,06-16 14:44
938982355,酒鬼上天，老窖入地[傲],06-16 14:43
938979906,你说你是什么东西去年时候这个价今年还这个价连续两天倒数第一,06-16 14:40
938978506,早上拉高出货，下午又拉高出货，特别是2点开始买盘卖盘量都很大，几个意思？真出啥问,06-16 14:38
939009316,要大跌了,06-16 15:48
939003331,18家白9，你们居然排名17和18，好意思吗,06-16 15:26
939003215,酒鬼酒都涨停了，你还在平盘,06-16 15:26
939001475,哈哈！买炉灰渣的股票很爽吧……,06-16 15:20
939000687,今天开始建仓了  跟上的 吃肉喝汤了 各位,06-16 15:18
939000981,618买一件特曲，先喝喝，对比一下,06-16 15:18
938998469,看来不是洗盘是要大跌了，能走就走吧@鸡狗 @朱莉 @狗庄,06-16 15:10
938997719,明天再跌，调仓换股，当然是从其它仓位换过来补这边了,06-16 15:09
938991959,尾盘真好看，明天踩一下20日线没有抛压盘该表演了！,06-16 14:58
938992067,你确定你是白酒？,06-16 14:57
938990635,泸州老窖,06-16 14:56
938990733,传张良辞任泸州老窖集团董事长  将履新川发展,06-16 14:56
938989360,把吃奶的劲拿出来压盘 好笑 哈哈,06-16 14:53
938988094,客服恐惧，坚定持有，勇敢前行，送给有缘人。,06-16 14:51
938988021,大单吃掉90，45,06-16 14:51
938986685,90.40换手成功 泸州老窖明日大涨 哈哈哈,06-16 14:50
938986983,又拿冠军啊,06-16 14:49
938985681,一上午涨一分，下午涨两分[为什么][为什么],06-16 14:48
938982946,板块倒数第一，真优秀啊。大哥,06-16 14:44
938982486,依附老总的老鼠仓出逃，但相信新成立的基金不会错失良机！,06-16 14:44
938982355,酒鬼上天，老窖入地[傲],06-16 14:43
938979906,你说你是什么东西去年时候这个价今年还这个价连续两天倒数第一,06-16 14:40
938978506,早上拉高出货，下午又拉高出货，特别是2点开始买盘卖盘量都很大，几个意思？真出啥问,06-16 14:38
938978062,你们自己看，是怎么回事。拿好别割,06-16 14:38
938977228,咦？下午咋了,06-16 14:36
938977207,你们自己看，是怎么回事。拿好别割,06-16 14:35
938976353,张总是高升，以后泸州老窖股价肯定会一飞冲天,06-16 14:35
938976187,今晚上必出公告，压的太明显了！,06-16 14:35
938976706,血……这垃圾货，死人了,06-16 14:35
938975614,股啊连续两天白酒股里倒数第一,06-16 14:34
938975612,只有你一个啦，加油,06-16 14:34
938975960,我60只自选股，就你是绿的，所以白酒里，就你是绿的，昨天大跌的白酒里，就你跌的最,06-16 14:34
938974980,服服帖帖,06-16 14:33
938974617,钱被你忽悠走了，你厉害,06-16 14:33
938974284,张总是高升，去省里面当四川投资发展公司大佬了,06-16 14:32
938973428,唉，什么年代了，还来海底挠月[空仓][空仓][看空][看空][看空][减仓][减,06-16 14:31
938973045,雕虫小技班门弄斧“大威天龙，世尊地藏，般若诸佛，般若巴麻空……”,06-16 14:30
430133527,传泸州老窖集团董事长张良离职 千亿计划致净利润增速下滑？,06-16 14:30
938972511,这么多大单？,06-16 14:29
938971535,果然第一名了！,06-16 14:28
938967885,新增散户数达历史最高，此股已废,06-16 14:23
938967816,控得真好。就是不破支撑位今天。,06-16 14:23
938967367,丢人吗？,06-16 14:22
938967265,有点丢人啊,06-16 14:22
938967709,砸盘啊，砸盘吧，砸的只剩机构镰刀了，韭菜都被砸跑了,06-16 14:22
938965743,鸡狗互搏，,06-16 14:19
938964555,昨天跌那么狠，今天不但不想涨，还想往下出溜，真是恨铁不成钢啊,06-16 14:18
938964353,哈哈，好多人说洗盘，我只要是回复的不是洗盘的全都被删了，你们自己悟,06-16 14:18
938964528,大A淡定.$海螺水泥(SH600585)$$五粮液(SZ000858)$,06-16 14:17
938964161,指数还在，你跌了5个点！,06-16 14:17
938963472,有问题吗？怎么这么多抛盘呵！又不像跳命盘,06-16 14:17
938963138,老卢你肿么了快起来,06-16 14:16
938961554,一坨翔,06-16 14:13
938960980,老鼠药继续药人，谁碰谁倒！三步之内不倒双倍返还！,06-16 14:13
938960868,好酒四川妹，坑我,06-16 14:12
938961371,洗好了吗，狗庄,06-16 14:12
938960040,谁买谁倒霉,06-16 14:11
938960003,看样子有利空呀,06-16 14:11
938960060,传泸州老窖集团董事长张良离任 回应称“以官方发布消息为准”,06-16 14:11
938959754,居然绿了,06-16 14:10
938959073,这瓶1573是假货,06-16 14:10
938958188,下来，不用装了,06-16 14:09
938958482,猥琐,06-16 14:08
938957813,顺势出货,06-16 14:08
938957127,看人家酒鬼酒,06-16 14:07
938957312,大型翻车现场,06-16 14:07
938957092,走了，变现才是硬道理，买两瓶1573庆祝一下,06-16 14:06
938954543,91收盘堵10块钱的,06-16 14:03
938954532,91收盘堵10块钱的,06-16 14:03
938954176,历史上最烂股[大笑],06-16 14:03
938954239,主力拉一波就出货，脸哪去了？？？？,06-16 14:03
938945664,使劲洗 把这些闹麻雀洗出去  哈哈哈,06-16 13:50
938944936,挨套大兵报道各位！成本90.8 我已经做好挨套准备了！,06-16 13:49
938944091,永远都是倒数,06-16 13:48
938943807,从今以后再别说泸州垃圾！人家早就是垃圾了！,06-16 13:47
938943117,快下来吧,06-16 13:46
938939671,泸州老窖和贵州茅台差着一个省的距离:名字一个是地级市，一个是省，泸州以后与成都合,06-16 13:41
938939139,有可能中报不好看,06-16 13:41
938938611,丢大盘的脸,06-16 13:40
938938336,要涨了,06-16 13:39
938893656,95的本。遇得到,06-16 11:29
938893573,拼多多！牛逼克拉斯！,06-16 11:28
938892551,无耻啊！,06-16 11:28
938892551,无耻啊！,06-16 11:28
938892905,好长的上影线就问你们怕不怕,06-16 11:28
938891442,走了,06-16 11:26
938891204,后悔97没有卖的有没有？当初能够看上一百，跌了呢，还敢加仓看一百吗，反正我是一定,06-16 11:26
938891639,果然是酒中之最,06-16 11:26
938890951,跑了,06-16 11:26
938891180,滚你MD,06-16 11:25
938889327,这几天的表现太弱了吧！,06-16 11:23
938889732,今天起码比五粮液强。目前,06-16 11:23
938888483,被庄玩烂了,06-16 11:22
938888196,最垃圾的酒股，没有之一,06-16 11:21
938887433,要干什么？昨天跌的都涨回去了，你怎么还趴着，真的有什么？,06-16 11:20
938886915,一泄千里,06-16 11:19
938887006,今天会绿吗？,06-16 11:19
938886392,绿了，我服了，主力不要脸了,06-16 11:19
938886159,该考虑退场了,06-16 11:18
938886117,好股！！！,06-16 11:17
938885183,一上午难道是拉高出货？无耻,06-16 11:17
938885566,90.5吃回早上92高抛的股。。垃圾玩意，给次机会踏空好吗,06-16 11:17
938885386,气吐血了，这货惹不起,06-16 11:16
938885345,出了你垃圾买五粮液,06-16 11:16
938884952,酒鬼酒专治各种不服！这月目标80！2和月必超泸州老窖！,06-16 11:16
938884925,绿了,06-16 11:16
938884127,幸好跑了换成舍得,06-16 11:15
938884050,看着会绿,06-16 11:15
938884593,绿吧,06-16 11:15
938881635,真是个逼货,06-16 11:12
938880980,董事长离职而已，又不是卒了，跌成这狗样！！！！！,06-16 11:11
938880980,董事长离职而已，又不是卒了，跌成这狗样！！！！！,06-16 11:10
938880315,倒了八辈子霉买了你这个垃圾,06-16 11:10
938880187,这个垃圾酒真是让人要吐了,06-16 11:10
938880530,这垃圾,06-16 11:09
938879161,全涨就你跌,06-16 11:08
938878810,妈黑,06-16 11:08
938879214,绿吧，2货,06-16 11:07
938877962,看酒鬼酒什么时候把你压下去[胜利],06-16 11:06
938877476,酒鬼酒专治各种不服,06-16 11:06
938877425,今天大盘这么好，板块这么牛，你闹啥[亏大了][亏大了][亏大了],06-16 11:06
938877413,今天大盘这么好，板块这么牛，你闹啥[亏大了][亏大了][亏大了],06-16 11:06
938877717,老窖，我要给你点个赞[困顿],06-16 11:05
938876591,令人作呕,06-16 11:04
938876172,太特么XX了，跌四做t都t不起来,06-16 11:03
938875274,[毛估估][毛估估],06-16 11:03
938874909,必绿了,06-16 11:02
938875337,这熊股每次都最熊！,06-16 11:02
938874439,狗庄昨天自己把自己砸踏空了。。今天怎么可能让你飞- -,06-16 11:02
938875021,真TMD的日了了，没时间看，没做T，今年以来天天这么萎靡。,06-16 11:02
938873351,五粮液不涨这逼货不敢涨,06-16 11:00
938872111,茅台干红葡萄酒一直虎视莫高股份,06-16 10:59
938871246,继续下跌,06-16 10:57
938870486,今天要绿 = =,06-16 10:56
938870221,沃日,06-16 10:56
938870095,真是垃圾,06-16 10:55
938869822,就一垃圾！,06-16 10:54
938866872,怎么成了白酒公司里面最垃圾的公司了？涨幅最低。,06-16 10:51
938865193,内部不会爆大雷吧,06-16 10:49
938865176,你太稳了啊,06-16 10:49
938862272,是不是有什么利空,06-16 10:44
938861802,包工头社会，先喝酒拉项目，项目来了开始建设，花天酒地多了，该吃药了。以前干个衡水,06-16 10:43
938859610,还在洗盘？,06-16 10:41
938858695,要点脸行么，跌起来倒数第一？,06-16 10:40
938855854,真倒霉买了你！,06-16 10:35
938853991,垃圾,06-16 10:34
938853938,垃圾，酒鬼酒都赶上你啦,06-16 10:33
938853047,酒鬼酒才是好股，屡创新高，都积不到抛压盘，上行没压力，，看看这老窑的走势就像小姑,06-16 10:32
938851144,你是真的优秀，别的大酒股涨你不涨，现在小酒股涨你也不涨，等着酒鬼酒超越你，跌起来,06-16 10:30
938850196,但斌守门茅台，五粮液，泸州老窖给我冲茅台快速拉升，五粮液，泸州老窖加油,06-16 10:28
938848621,茅台快速拉升，五粮液，泸州老窖加油,06-16 10:26
938848254,希望能倒闭，谢谢，反正已经亏啦，无所谓啦,06-16 10:25
938847558,白酒新龙头酒鬼酒目标价80,06-16 10:24
938845381,板块飞起，但是我看这股有翻绿的意思啊,06-16 10:22
938845360,耳鼻股,06-16 10:22
938845623,跌起来最猛，涨起来涨不过板块指数，我xxxx，[微笑],06-16 10:22
938838998,92把左右90吃的差价出了、、,06-16 10:15
938838867,昨天90块钱抄底抄对了，虽然今天卖早了也是开心的。市场情绪好，卖酒解放资金买别的,06-16 10:15
938835419,酒鬼酒太他马牛逼了,06-16 10:10
938835419,酒鬼酒太他马牛逼了,06-16 10:09
